datetime,max,min,avg
2016-06-30 12:30:00,0.3860550518844366,0.3811502357965046,0.38845530147180374
2016-06-30 13:00:00,0.3863049246439025,0.38128834319236776,0.388639101871052
2016-06-30 13:30:00,0.3865826520716364,0.3814712493404397,0.38886021627064327
2016-06-30 14:00:00,0.3868638203701564,0.3816633891563733,0.38908805705275273
2016-06-30 14:30:00,0.38714842953946255,0.38186476264016855,0.38932262421738034
2016-06-30 15:00:00,0.38743647957955485,0.3820753697918255,0.3895639177645262
2016-06-30 15:30:00,0.3877279704904333,0.38228418764420774,0.38980563024759646
2016-06-30 16:00:00,0.38802290227209785,0.3824912161973154,0.390047761666591
2016-06-30 16:30:00,0.38830779818063627,0.3826964554511485,0.3902846610940857
2016-06-30 17:00:00,0.38859648314331413,0.38289990540570695,0.39052212545410997
2016-06-30 17:30:00,0.38888895716013144,0.38310156606099083,0.39076015474666376
2016-06-30 18:00:00,0.38915152837130784,0.38330143741700007,0.3909846216531866
2016-06-30 18:30:00,0.3893905460026985,0.38349951947373473,0.3911981884647141
2016-06-30 19:00:00,0.38957446873876433,0.3836958122311948,0.3913876296064237
2016-06-30 19:30:00,0.3897346330813071,0.38389946099678374,0.39157131780462534
2016-06-30 20:00:00,0.38983601588125444,0.3841104657705016,0.39173456751844465
2016-06-30 20:30:00,0.38989848407112093,0.38424552473056356,0.3918380430480133
2016-06-30 21:00:00,0.3899447719757434,0.38435221998360564,0.39191850404664
2016-06-30 21:30:00,0.38998573472319675,0.3844357206164212,0.39198345997379946
2016-06-30 22:00:00,0.390021167499744,0.38451604027274844,0.3920442769463582
2016-06-30 22:30:00,0.3900572147175029,0.38459516706289254,0.39210466899061386
2016-06-30 23:00:00,0.3900916234253639,0.3846740287716627,0.39216422230993936
2016-06-30 23:30:00,0.3901260321332249,0.38475090237012777,0.3922226380136467
2016-07-01 00:00:00,0.3901633082334075,0.3848321498112642,0.39228475879669783
2016-07-01 00:30:00,0.3901973073137938,0.38490584243324105,0.3923411825547042
2016-07-01 01:00:00,0.3902294630705448,0.3849782096483478,0.39239607497909446
2016-07-01 01:30:00,0.3902671487982018,0.3850444799918522,0.392449797485201
2016-07-01 02:00:00,0.3902943890252583,0.3851073042774944,0.39249716822608055
2016-07-01 02:30:00,0.3903265447820093,0.38517026110382363,0.3925466759365452
2016-07-01 03:00:00,0.39035829091128554,0.38522937425022946,0.3925938124961026
2016-07-01 03:30:00,0.39038778408945196,0.38528358339121593,0.39263719825321947
2016-07-01 04:00:00,0.3904183013363048,0.38533328614884427,0.3926784348167153
2016-07-01 04:30:00,0.3904400115924551,0.3853816634996025,0.39271522011449145
2016-07-01 05:00:00,0.390478311761324,0.3854320289606658,0.3927600993367209
2016-07-01 05:30:00,0.3905129252829222,0.3854914071884458,0.39280858990334483
2016-07-01 06:00:00,0.3905805138162204,0.385585776157596,0.3928909292421622
2016-07-01 06:30:00,0.39072593156967983,0.3857778276130716,0.39306179796362667
2016-07-01 07:00:00,0.3909059628447375,0.3859670957141201,0.3932455878033883
2016-07-01 07:30:00,0.391117330621597,0.3861653765818851,0.3934476745284187
2016-07-01 08:00:00,0.3913649504299528,0.38637267021636673,0.3936701192672617
2016-07-01 08:30:00,0.39164370192637327,0.3865160792397102,0.393869062438353
2016-07-01 09:00:00,0.39192859783491174,0.3866372214276362,0.394057840725201
2016-07-01 09:30:00,0.3922154736095771,0.3867360967801447,0.3942347078939006
2016-07-01 10:00:00,0.3925043292503693,0.3868942178197462,0.3944463061847949
2016-07-01 10:30:00,0.39279516475728854,0.38701204649049703,0.3946356789759365
2016-07-01 10:30:00,0.3930860002642077,0.3871298751612479,0.3948250517670781
2016-07-01 11:00:00,0.3933557399561883,0.3872231838049021,0.39499154828892896
2016-07-01 11:30:00,0.3935978297936378,0.3873208662912275,0.3951489537170808
2016-07-01 12:00:00,0.3938464736706799,0.387404101842669,0.3953008406431328
2016-07-01 12:30:00,0.394058251075014,0.38752378608303795,0.3954581253914388
2016-07-01 13:00:00,0.39434744807203503,0.3876652069960764,0.39566031084506753
2016-07-01 13:30:00,0.39463101269128126,0.38784248016495065,0.39588064959055336
2016-07-01 14:00:00,0.3949089449327527,0.3880556055896608,0.39611914162789635
2016-07-01 14:30:00,0.395189130125334,0.3882628992241425,0.39635524134334194
2016-07-01 15:00:00,0.39547156826902524,0.38846934081135054,0.3965917981931529
2016-07-01 15:30:00,0.3957562593638263,0.388674930351285,0.396828812177329
2016-07-01 16:00:00,0.3960432034097373,0.3888796678439458,0.3970662832958704
2016-07-01 16:30:00,0.39632215971989504,0.38908355328933303,0.3972999175309776
2016-07-01 17:00:00,0.3965908753431894,0.38928658668744665,0.39752877019873467
2016-07-01 17:30:00,0.39684935027962037,0.38948876803828664,0.39775284129914157
2016-07-01 18:00:00,0.39705969398779356,0.389690097341853,0.3979562429663399
2016-07-01 18:30:00,0.39728580835373645,0.38990454817343306,0.3981737656840291
